,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
461,12936.0,16,5,1012.9,4,4,4,444,Champions
462,12937.0,14,4,1504.27,4,4,4,444,Champions
463,12938.0,25,1,114.14,4,1,1,411,Low Spenders
464,12939.0,63,8,11581.8,3,5,5,355,Loyal Customers
465,12940.0,45,4,876.29,3,4,3,343,Loyal Customers
466,12942.0,130,3,683.9,2,3,3,233,At Risk Customers
467,12943.0,300,1,-3.75,1,1,1,111,Hibernating
468,12944.0,35,2,604.51,3,2,3,323,Potential Loyalists
469,12945.0,287,1,462.95,1,1,2,112,At Risk Customers
470,12947.0,143,11,1407.29,2,5,4,254,At Risk Customers
471,12948.0,15,8,2053.7,4,5,5,455,Champions
472,12949.0,30,10,4143.02,4,5,5,455,Champions
473,12950.0,1,3,1843.0,5,3,4,534,Promising
474,12951.0,8,8,1042.07,5,5,4,554,Champions
475,12952.0,5,5,1382.8400000000001,5,4,4,544,Champions
476,12953.0,9,1,329.85,5,1,2,512,New Customers
477,12955.0,0,14,4734.26,5,5,5,555,Champions
478,12956.0,305,1,108.07,1,1,1,111,Hibernating
479,12957.0,3,12,3979.04,5,5,5,555,Champions
480,12962.0,6,2,266.39,5,2,2,522,Low Spenders
481,12963.0,7,9,1841.03,5,5,4,554,Champions
482,12965.0,88,1,771.91,2,1,3,213,About To Sleep
483,12966.0,9,1,160.18,5,1,1,511,New Customers
484,12967.0,2,4,1194.75,5,4,4,544,Champions
485,12968.0,111,1,135.95,2,1,1,211,About To Sleep
486,12970.0,6,4,452.24,5,4,2,542,Low Spenders
487,12971.0,3,86,10930.26,5,5,5,555,Champions
488,12974.0,197,1,144.8,1,1,1,111,Hibernating
489,12976.0,211,1,738.6,1,1,3,113,At Risk Customers
490,12977.0,155,1,39.239999999999995,2,1,1,211,About To Sleep
491,12980.0,155,12,7092.06,2,5,5,255,At Risk Customers
492,12981.0,29,2,372.21999999999997,4,2,2,422,Low Spenders
493,12982.0,239,2,377.2,1,2,2,122,At Risk Customers
494,12984.0,18,1,97.5,4,1,1,411,Low Spenders
495,12985.0,0,3,1215.6200000000001,5,3,4,534,Promising
496,12987.0,73,3,545.0,2,3,3,233,At Risk Customers
497,12988.0,291,1,535.32,1,1,3,113,At Risk Customers
498,12989.0,2,19,6854.51,5,5,5,555,Champions
499,12990.0,30,3,409.5,4,3,2,432,Low Spenders
500,12991.0,22,2,503.76,4,2,3,423,Promising
501,12993.0,22,4,414.76,4,4,2,442,Low Spenders
502,12994.0,3,5,902.22,5,4,3,543,Loyal Customers
503,12995.0,77,2,200.72,2,2,1,221,About To Sleep
504,12997.0,21,7,1197.94,4,5,4,454,Champions
505,12999.0,195,3,455.88,1,3,2,132,At Risk Customers
506,13000.0,106,3,534.85,2,3,3,233,At Risk Customers
507,13001.0,3,14,9797.92,5,5,5,555,Champions
508,13002.0,317,1,120.94999999999999,1,1,1,111,Hibernating
509,13003.0,105,3,149.05,2,3,1,231,Hibernating
510,13004.0,11,22,5613.43,4,5,5,455,Champions
511,13005.0,173,3,468.95,2,3,3,233,At Risk Customers
512,13006.0,55,1,81.57,3,1,1,311,Low Spenders
513,13008.0,322,2,178.46999999999997,1,2,1,121,Hibernating
514,13011.0,371,1,50.550000000000004,1,1,1,111,Hibernating
515,13012.0,8,11,1311.6200000000001,5,5,4,554,Champions
516,13013.0,0,15,4786.99,5,5,5,555,Champions
517,13014.0,2,16,3365.43,5,5,5,555,Champions
518,13015.0,52,5,3346.28,3,4,5,345,Loyal Customers
519,13016.0,72,3,789.89,2,3,3,233,At Risk Customers
520,13017.0,6,1,204.0,5,1,1,511,New Customers
521,13018.0,15,27,7272.75,4,5,5,455,Champions
522,13021.0,3,12,2584.4,5,5,5,555,Champions
523,13023.0,63,2,689.9,3,2,3,323,Potential Loyalists
524,13026.0,0,8,936.15,5,5,4,554,Champions
525,13027.0,113,6,6912.0,2,4,5,245,At Risk Customers
526,13028.0,22,3,659.68,4,3,3,433,Promising
527,13029.0,30,3,1247.5,4,3,4,434,Promising
528,13030.0,10,2,799.48,5,2,3,523,Promising
529,13032.0,38,3,996.52,3,3,4,334,Loyal Customers
530,13033.0,356,1,190.55,1,1,1,111,Hibernating
531,13034.0,54,2,642.77,3,2,3,323,Potential Loyalists
532,13035.0,57,3,886.63,3,3,3,333,Loyal Customers
533,13037.0,137,3,881.07,2,3,3,233,At Risk Customers
534,13038.0,79,3,908.46,2,3,3,233,At Risk Customers
535,13040.0,8,2,676.99,5,2,3,523,Promising
536,13043.0,253,2,471.57,1,2,3,123,At Risk Customers
537,13044.0,290,1,560.47,1,1,3,113,At Risk Customers
538,13045.0,98,1,305.28000000000003,2,1,2,212,About To Sleep
539,13046.0,30,2,629.31,4,2,3,423,Promising
540,13047.0,31,17,3079.1,4,5,5,455,Champions
541,13048.0,13,5,1805.91,4,4,4,444,Champions
542,13049.0,63,2,656.6800000000001,3,2,3,323,Potential Loyalists
543,13050.0,8,28,5684.61,5,5,5,555,Champions
544,13052.0,211,1,348.15000000000003,1,1,2,112,At Risk Customers
545,13055.0,63,4,1201.96,3,4,4,344,Loyal Customers
546,13058.0,24,3,271.40000000000003,4,3,2,432,Low Spenders
547,13059.0,249,1,183.4,1,1,1,111,Hibernating
548,13060.0,253,1,307.53,1,1,2,112,At Risk Customers
549,13061.0,71,1,248.61,2,1,2,212,About To Sleep
550,13062.0,190,1,346.98,1,1,2,112,At Risk Customers
551,13064.0,12,4,1119.49,4,4,4,444,Champions
552,13065.0,372,1,205.86,1,1,1,111,Hibernating
553,13066.0,23,3,430.9,4,3,2,432,Low Spenders
554,13067.0,81,1,115.46000000000001,2,1,1,211,About To Sleep
555,13068.0,9,2,344.0,5,2,2,522,Low Spenders
556,13069.0,0,26,3717.82,5,5,5,555,Champions
557,13070.0,191,1,228.8,1,1,1,111,Hibernating
558,13072.0,266,1,177.15,1,1,1,111,Hibernating
559,13075.0,129,1,919.61,2,1,4,214,Need Attention
560,13077.0,0,4,729.27,5,4,3,543,Loyal Customers
561,13078.0,0,43,12432.28,5,5,5,555,Champions
562,13079.0,3,5,220.10000000000002,5,4,1,541,Low Spenders
563,13080.0,178,1,58.08,1,1,1,111,Hibernating
564,13081.0,0,21,27964.48,5,5,5,555,Champions
565,13082.0,125,10,3595.48,2,5,5,255,At Risk Customers
566,13083.0,3,2,303.75,5,2,2,522,Low Spenders
567,13085.0,157,3,272.38,2,3,2,232,At Risk Customers
568,13089.0,2,114,57385.88,5,5,5,555,Champions
569,13090.0,8,18,8689.39,5,5,5,555,Champions
570,13091.0,20,2,319.82,4,2,2,422,Low Spenders
571,13092.0,70,6,459.83,3,4,2,342,Low Spenders
572,13093.0,266,12,7741.47,1,5,5,155,At Risk Customers
573,13094.0,20,16,1708.8600000000001,4,5,4,454,Champions
574,13095.0,70,1,74.39999999999999,3,1,1,311,Low Spenders
575,13097.0,32,14,5893.32,3,5,5,355,Loyal Customers
576,13098.0,0,41,28658.88,5,5,5,555,Champions
577,13099.0,98,1,207.35999999999999,2,1,1,211,About To Sleep
578,13101.0,233,1,101.19,1,1,1,111,Hibernating
579,13102.0,0,26,6336.29,5,5,5,555,Champions
580,13103.0,39,1,243.94,3,1,2,312,Low Spenders
581,13104.0,2,6,1098.48,5,4,4,544,Champions
582,13106.0,128,2,59.5,2,2,1,221,About To Sleep
583,13107.0,43,5,1524.07,3,4,4,344,Loyal Customers
584,13108.0,372,1,350.06,1,1,2,112,At Risk Customers
585,13109.0,2,5,766.84,5,4,3,543,Loyal Customers
586,13110.0,30,8,1452.8700000000001,4,5,4,454,Champions
587,13113.0,0,39,10510.0,5,5,5,555,Champions
588,13115.0,8,14,2205.63,5,5,5,555,Champions
589,13116.0,116,2,485.19,2,2,3,223,About To Sleep
590,13117.0,21,8,984.91,4,5,4,454,Champions
591,13118.0,19,6,1125.0,4,4,4,444,Champions
592,13120.0,238,1,30.599999999999998,1,1,1,111,Hibernating
593,13121.0,268,2,254.73,1,2,2,122,At Risk Customers
594,13122.0,93,2,922.39,2,2,4,224,Need Attention
595,13124.0,89,3,3866.33,2,3,5,235,At Risk Customers
596,13126.0,4,10,2056.29,5,5,5,555,Champions
597,13127.0,77,1,259.17,2,1,2,212,About To Sleep
598,13130.0,93,1,64.0,2,1,1,211,About To Sleep
599,13131.0,22,4,1039.3,4,4,4,444,Champions
600,13132.0,261,1,77.3,1,1,1,111,Hibernating
601,13133.0,273,2,109.8,1,2,1,121,Hibernating
602,13134.0,72,7,1740.63,2,5,4,254,At Risk Customers
603,13135.0,196,1,3096.0,1,1,5,115,At Risk Customers
604,13136.0,49,11,2545.38,3,5,5,355,Loyal Customers
605,13137.0,10,9,3605.08,5,5,5,555,Champions
606,13138.0,21,6,962.39,4,4,4,444,Champions
607,13139.0,15,8,5055.79,4,5,5,455,Champions
608,13140.0,107,3,423.72,2,3,2,232,At Risk Customers
609,13141.0,84,6,2385.8,2,4,5,245,At Risk Customers
610,13142.0,18,1,307.09,4,1,2,412,Low Spenders
611,13144.0,332,1,110.95,1,1,1,111,Hibernating
612,13145.0,39,5,614.77,3,4,3,343,Loyal Customers
613,13146.0,25,1,228.91,4,1,1,411,Low Spenders
614,13147.0,9,4,712.8000000000001,5,4,3,543,Loyal Customers
615,13148.0,28,17,3348.48,4,5,5,455,Champions
616,13149.0,13,4,1676.06,4,4,4,444,Champions
617,13151.0,202,2,1250.3700000000001,1,2,4,124,At Risk Customers
618,13153.0,5,1,486.22,5,1,3,513,Promising
619,13154.0,143,1,-611.86,2,1,1,211,About To Sleep
620,13155.0,32,4,971.76,3,4,4,344,Loyal Customers
621,13157.0,48,5,1721.57,3,4,4,344,Loyal Customers
622,13158.0,94,4,1201.06,2,4,4,244,At Risk Customers
623,13159.0,8,5,1379.75,5,4,4,544,Champions
624,13160.0,21,1,91.8,4,1,1,411,Low Spenders
625,13161.0,312,1,112.75,1,1,1,111,Hibernating
626,13162.0,121,5,1644.99,2,4,4,244,At Risk Customers
627,13165.0,45,2,1021.48,3,2,4,324,Potential Loyalists
628,13166.0,281,2,414.7,1,2,2,122,At Risk Customers
629,13167.0,18,4,791.33,4,4,3,443,Loyal Customers
630,13168.0,35,5,1310.14,3,4,4,344,Loyal Customers
631,13169.0,63,2,712.88,3,2,3,323,Potential Loyalists
632,13170.0,26,1,116.00999999999999,4,1,1,411,Low Spenders
633,13171.0,7,5,426.81,5,4,2,542,Low Spenders
634,13173.0,3,2,353.65,5,2,2,522,Low Spenders
635,13174.0,15,3,2817.03,4,3,5,435,Promising
636,13176.0,45,1,492.84,3,1,3,313,About To Sleep
637,13177.0,64,1,282.45,3,1,2,312,Low Spenders
638,13178.0,25,11,5725.47,4,5,5,455,Champions
639,13182.0,44,1,121.18,3,1,1,311,Low Spenders
640,13183.0,7,9,3957.78,5,5,5,555,Champions
641,13184.0,14,12,1648.79,4,5,4,454,Champions
642,13185.0,267,1,71.4,1,1,1,111,Hibernating
643,13186.0,39,5,1539.69,3,4,4,344,Loyal Customers
644,13187.0,336,1,236.02,1,1,2,112,At Risk Customers
645,13188.0,10,1,114.60000000000001,5,1,1,511,New Customers
646,13189.0,18,2,260.68,4,2,2,422,Low Spenders
647,13192.0,94,2,911.94,2,2,4,224,Need Attention
648,13193.0,60,1,117.88,3,1,1,311,Low Spenders
649,13194.0,135,1,60.7,2,1,1,211,About To Sleep
650,13196.0,10,4,1797.78,5,4,4,544,Champions
651,13198.0,9,8,3384.09,5,5,5,555,Champions
652,13199.0,3,37,9803.96,5,5,5,555,Champions
653,13200.0,18,4,870.09,4,4,3,443,Loyal Customers
654,13203.0,9,4,869.46,5,4,3,543,Loyal Customers
655,13207.0,14,2,250.26000000000002,4,2,2,422,Low Spenders
656,13208.0,58,6,1205.9,3,4,4,344,Loyal Customers
657,13209.0,29,11,5820.16,4,5,5,455,Champions
658,13210.0,93,1,353.48,2,1,2,212,About To Sleep
659,13211.0,9,3,1197.42,5,3,4,534,Promising
660,13212.0,8,4,780.58,5,4,3,543,Loyal Customers
661,13213.0,56,6,1518.43,3,4,4,344,Loyal Customers
662,13216.0,267,1,333.74,1,1,2,112,At Risk Customers
663,13217.0,121,5,133.62,2,4,1,241,Hibernating
664,13218.0,126,1,62.63999999999999,2,1,1,211,About To Sleep
665,13220.0,77,4,819.2900000000001,2,4,3,243,At Risk Customers
666,13221.0,239,2,847.41,1,2,3,123,At Risk Customers
667,13223.0,199,2,163.20000000000002,1,2,1,121,Hibernating
668,13224.0,59,3,2150.85,3,3,5,335,Loyal Customers
669,13225.0,2,8,6083.04,5,5,5,555,Champions
670,13226.0,272,1,108.21000000000001,1,1,1,111,Hibernating
671,13227.0,201,1,257.7,1,1,2,112,At Risk Customers
672,13228.0,80,1,358.0,2,1,2,212,About To Sleep
673,13229.0,225,1,160.95,1,1,1,111,Hibernating
674,13230.0,3,17,2763.41,5,5,5,555,Champions
675,13232.0,12,7,1357.6,4,5,4,454,Champions
676,13233.0,73,2,605.12,2,2,3,223,About To Sleep
677,13235.0,211,2,101.17000000000007,1,2,1,121,Hibernating
678,13236.0,24,3,727.27,4,3,3,433,Promising
679,13238.0,10,5,680.83,5,4,3,543,Loyal Customers
680,13239.0,261,1,329.56,1,1,2,112,At Risk Customers
681,13240.0,95,4,663.65,2,4,3,243,At Risk Customers
682,13242.0,111,3,270.40000000000003,2,3,2,232,At Risk Customers
683,13243.0,202,1,600.07,1,1,3,113,At Risk Customers
684,13244.0,92,1,121.74000000000001,2,1,1,211,About To Sleep
685,13245.0,50,1,430.5,3,1,2,312,Low Spenders
686,13246.0,17,7,1922.1,4,5,4,454,Champions
687,13247.0,17,4,501.12,4,4,3,443,Loyal Customers
688,13248.0,124,2,465.68,2,2,3,223,About To Sleep
689,13249.0,91,3,711.41,2,3,3,233,At Risk Customers
690,13253.0,156,2,1030.4,2,2,4,224,Need Attention
691,13255.0,3,3,390.66,5,3,2,532,Low Spenders
692,13256.0,13,1,0.0,4,1,1,411,Low Spenders
693,13258.0,11,3,698.58,4,3,3,433,Promising
694,13259.0,61,1,292.32,3,1,2,312,Low Spenders
695,13260.0,60,1,557.62,3,1,3,313,About To Sleep
696,13261.0,268,2,944.1,1,2,4,124,At Risk Customers
697,13262.0,262,1,200.29,1,1,1,111,Hibernating
698,13263.0,0,35,7454.07,5,5,5,555,Champions
699,13265.0,52,5,2107.66,3,4,5,345,Loyal Customers
700,13266.0,10,19,3717.67,5,5,5,555,Champions
701,13267.0,2,26,4404.44,5,5,5,555,Champions
702,13268.0,17,15,3167.64,4,5,5,455,Champions
703,13269.0,0,17,5315.92,5,5,5,555,Champions
704,13270.0,365,1,590.0,1,1,3,113,At Risk Customers
705,13271.0,36,2,178.26,3,2,1,321,Low Spenders
706,13272.0,30,2,276.56,4,2,2,422,Low Spenders
707,13273.0,112,1,138.98,2,1,1,211,About To Sleep
708,13276.0,63,2,590.9300000000001,3,2,3,323,Potential Loyalists
709,13277.0,15,4,258.4,4,4,2,442,Low Spenders
710,13278.0,40,1,542.73,3,1,3,313,About To Sleep
711,13279.0,63,2,126.30000000000001,3,2,1,321,Low Spenders
712,13280.0,121,3,814.86,2,3,3,233,At Risk Customers
713,13282.0,17,6,1047.8400000000001,4,4,4,444,Champions
714,13283.0,59,2,93.66,3,2,1,321,Low Spenders
715,13284.0,322,2,196.15,1,2,1,121,Hibernating
716,13285.0,22,4,2709.12,4,4,5,445,Champions
717,13291.0,155,1,361.11,2,1,2,212,About To Sleep
718,13292.0,38,2,578.9399999999999,3,2,3,323,Potential Loyalists
719,13294.0,189,2,873.74,1,2,3,123,At Risk Customers
720,13295.0,359,2,197.95000000000002,1,2,1,121,Hibernating
721,13296.0,136,1,87.4,2,1,1,211,About To Sleep
722,13297.0,7,4,2089.85,5,4,5,545,Champions
723,13298.0,0,1,360.0,5,1,2,512,New Customers
724,13299.0,267,1,142.5,1,1,1,111,Hibernating
725,13300.0,164,2,365.29,2,2,2,222,About To Sleep
726,13301.0,103,4,618.09,2,4,3,243,At Risk Customers
727,13302.0,154,1,63.75,2,1,1,211,About To Sleep
728,13304.0,350,1,300.42,1,1,2,112,At Risk Customers
729,13305.0,3,10,2000.86,5,5,4,554,Champions
730,13307.0,119,1,15.0,2,1,1,211,About To Sleep
731,13308.0,22,4,1367.6100000000001,4,4,4,444,Champions
732,13309.0,6,5,1456.79,5,4,4,544,Champions
733,13310.0,8,6,1083.63,5,4,4,544,Champions
734,13311.0,3,2,598.57,5,2,3,523,Promising
735,13313.0,21,5,1555.32,4,4,4,444,Champions
736,13314.0,1,4,578.66,5,4,3,543,Loyal Customers
737,13316.0,36,5,5815.49,3,4,5,345,Loyal Customers
738,13317.0,63,8,2140.07,3,5,5,355,Loyal Customers
739,13318.0,0,3,640.76,5,3,3,533,Promising
740,13319.0,4,35,10664.34,5,5,5,555,Champions
741,13320.0,69,6,1491.7,3,4,4,344,Loyal Customers
742,13321.0,71,2,567.36,2,2,3,223,About To Sleep
743,13322.0,16,1,199.48000000000002,4,1,1,411,Low Spenders
744,13323.0,2,5,787.85,5,4,3,543,Loyal Customers
745,13324.0,31,12,7072.8,4,5,5,455,Champions
746,13325.0,81,1,675.3,2,1,3,213,About To Sleep
747,13327.0,38,9,3617.57,3,5,5,355,Loyal Customers
748,13328.0,315,1,1308.48,1,1,4,114,At Risk Customers
749,13329.0,31,4,740.4,4,4,3,443,Loyal Customers
750,13330.0,92,3,1140.93,2,3,4,234,At Risk Customers
751,13332.0,13,1,350.9,4,1,2,412,Low Spenders
752,13334.0,81,3,3536.82,2,3,5,235,At Risk Customers
753,13336.0,76,1,795.12,2,1,3,213,About To Sleep
754,13338.0,153,3,431.82,2,3,2,232,At Risk Customers
755,13339.0,200,1,860.12,1,1,3,113,At Risk Customers
756,13340.0,44,7,10736.48,3,5,5,355,Loyal Customers
757,13341.0,260,1,775.85,1,1,3,113,At Risk Customers
758,13343.0,172,2,303.93,2,2,2,222,About To Sleep
759,13344.0,67,3,2543.72,3,3,5,335,Loyal Customers
760,13345.0,276,2,377.6,1,2,2,122,At Risk Customers
761,13347.0,69,1,341.36,3,1,2,312,Low Spenders
762,13348.0,63,1,233.76,3,1,1,311,Low Spenders
763,13349.0,10,1,247.32,5,1,2,512,New Customers
764,13350.0,15,3,910.72,4,3,4,434,Promising
765,13351.0,65,1,373.94,3,1,2,312,Low Spenders
766,13352.0,7,2,389.28,5,2,2,522,Low Spenders
767,13354.0,70,1,743.53,3,1,3,313,About To Sleep
768,13355.0,121,1,674.7,2,1,3,213,About To Sleep
769,13356.0,79,1,768.24,2,1,3,213,About To Sleep
770,13357.0,256,1,609.95,1,1,3,113,At Risk Customers
771,13358.0,268,1,439.03,1,1,2,112,At Risk Customers
772,13359.0,58,2,431.26,3,2,2,322,Low Spenders
773,13362.0,2,5,3085.4900000000002,5,4,5,545,Champions
774,13363.0,17,2,992.5,4,2,4,424,Promising
775,13364.0,66,2,0.0,3,2,1,321,Low Spenders
776,13365.0,8,3,2191.22,5,3,5,535,Promising
777,13366.0,49,1,56.160000000000004,3,1,1,311,Low Spenders
778,13368.0,256,2,623.4,1,2,3,123,At Risk Customers
779,13369.0,353,2,263.75,1,2,2,122,At Risk Customers
780,13370.0,365,2,721.32,1,2,3,123,At Risk Customers
781,13372.0,89,1,378.64,2,1,2,212,About To Sleep
782,13373.0,60,3,3312.25,3,3,5,335,Loyal Customers
783,13375.0,80,2,772.9,2,2,3,223,About To Sleep
784,13376.0,98,3,1019.76,2,3,4,234,At Risk Customers
785,13379.0,25,3,572.56,4,3,3,433,Promising
786,13381.0,20,7,3626.81,4,5,5,455,Champions
787,13382.0,280,1,222.99,1,1,1,111,Hibernating
788,13384.0,30,9,4122.28,4,5,5,455,Champions
789,13385.0,329,1,534.57,1,1,3,113,At Risk Customers
790,13388.0,120,2,627.15,2,2,3,223,About To Sleep
791,13389.0,10,3,797.96,5,3,3,533,Promising
792,13390.0,74,1,544.08,2,1,3,213,About To Sleep
793,13391.0,203,1,59.8,1,1,1,111,Hibernating
794,13394.0,1,10,2312.8,5,5,5,555,Champions
795,13395.0,184,1,307.72,1,1,2,112,At Risk Customers
796,13396.0,21,4,1325.29,4,4,4,444,Champions
797,13397.0,72,6,1539.18,2,4,4,244,At Risk Customers
798,13398.0,191,1,457.34,1,1,2,112,At Risk Customers
799,13402.0,126,2,621.23,2,2,3,223,About To Sleep
800,13403.0,17,1,75.0,4,1,1,411,Low Spenders
801,13404.0,0,2,252.49,5,2,2,522,Low Spenders
802,13405.0,73,3,572.451,2,3,3,233,At Risk Customers
803,13408.0,1,77,27487.41,5,5,5,555,Champions
804,13410.0,8,7,988.91,5,5,4,554,Champions
805,13411.0,106,1,213.55,2,1,1,211,About To Sleep
806,13414.0,133,3,1390.5,2,3,4,234,At Risk Customers
807,13416.0,43,2,712.5,3,2,3,323,Potential Loyalists
808,13417.0,4,2,640.83,5,2,3,523,Promising
809,13418.0,11,23,5845.44,4,5,5,455,Champions
810,13419.0,63,1,221.06,3,1,1,311,Low Spenders
811,13420.0,134,4,140.35,2,4,1,241,Hibernating
812,13421.0,39,3,1848.98,3,3,4,334,Loyal Customers
813,13422.0,50,2,2601.55,3,2,5,325,Need Attention
814,13425.0,107,3,1624.21,2,3,4,234,At Risk Customers
815,13426.0,0,12,3550.7000000000003,5,5,5,555,Champions
816,13427.0,18,3,582.6,4,3,3,433,Promising
817,13428.0,9,1,218.47,5,1,1,511,New Customers
818,13429.0,10,4,1006.8,5,4,4,544,Champions
819,13430.0,18,4,648.6899999999999,4,4,3,443,Loyal Customers
820,13431.0,66,2,1269.1,3,2,4,324,Potential Loyalists
821,13434.0,73,2,534.24,2,2,3,223,About To Sleep
822,13435.0,4,9,3794.4900000000002,5,5,5,555,Champions
823,13436.0,1,1,196.89,5,1,1,511,New Customers
824,13437.0,13,7,3408.06,4,5,5,455,Champions
825,13439.0,254,1,283.71,1,1,2,112,At Risk Customers
826,13441.0,91,1,296.64,2,1,2,212,About To Sleep
827,13447.0,22,4,1104.23,4,4,4,444,Champions
828,13448.0,16,10,3465.67,4,5,5,455,Champions
829,13449.0,23,1,291.88,4,1,2,412,Low Spenders
830,13450.0,26,6,2043.7199999999998,4,4,5,445,Champions
831,13451.0,25,6,2916.45,4,4,5,445,Champions
832,13452.0,258,2,590.0,1,2,3,123,At Risk Customers
833,13453.0,165,2,356.97999999999996,2,2,2,222,About To Sleep
834,13455.0,24,4,1007.35,4,4,4,444,Champions
835,13456.0,17,7,1737.8200000000002,4,5,4,454,Champions
836,13458.0,6,22,9537.92,5,5,5,555,Champions
837,13460.0,28,2,183.44,4,2,1,421,Low Spenders
838,13461.0,38,3,1445.0,3,3,4,334,Loyal Customers
839,13462.0,182,2,143.25,1,2,1,121,Hibernating
840,13464.0,57,1,674.68,3,1,3,313,About To Sleep
841,13466.0,99,2,297.95,2,2,2,222,About To Sleep
842,13467.0,10,2,1083.71,5,2,4,524,Promising
843,13468.0,1,41,5656.75,5,5,5,555,Champions
844,13470.0,98,2,165.0,2,2,1,221,About To Sleep
845,13471.0,0,4,2531.58,5,4,5,545,Champions
846,13473.0,60,3,417.54,3,3,2,332,Low Spenders
847,13474.0,235,1,229.59,1,1,1,111,Hibernating
848,13475.0,190,4,1431.78,1,4,4,144,At Risk Customers
849,13476.0,178,4,1092.77,1,4,4,144,At Risk Customers
850,13477.0,37,8,1441.53,3,5,4,354,Loyal Customers
851,13479.0,197,3,291.0,1,3,2,132,At Risk Customers
852,13481.0,45,8,1776.81,3,5,4,354,Loyal Customers
853,13482.0,231,1,184.64,1,1,1,111,Hibernating
854,13483.0,65,1,140.34,3,1,1,311,Low Spenders
855,13484.0,240,1,313.8,1,1,2,112,At Risk Customers
856,13485.0,232,1,454.24,1,1,2,112,At Risk Customers
857,13486.0,77,3,1122.41,2,3,4,234,At Risk Customers
858,13487.0,57,3,575.4,3,3,3,333,Loyal Customers
859,13488.0,16,17,8910.61,4,5,5,455,Champions
860,13489.0,104,4,449.52,2,4,2,242,At Risk Customers
861,13491.0,51,10,1215.82,3,5,4,354,Loyal Customers
862,13492.0,135,3,1269.84,2,3,4,234,At Risk Customers
863,13493.0,274,2,618.63,1,2,3,123,At Risk Customers
864,13494.0,311,1,316.26000000000005,1,1,2,112,At Risk Customers
865,13495.0,7,6,1990.1200000000001,5,4,4,544,Champions
866,13496.0,10,3,617.93,5,3,3,533,Promising
867,13497.0,282,3,321.05,1,3,2,132,At Risk Customers
868,13499.0,17,7,1146.96,4,5,4,454,Champions
869,13500.0,22,4,1136.77,4,4,4,444,Champions
870,13501.0,242,2,1310.47,1,2,4,124,At Risk Customers
871,13502.0,16,3,292.0,4,3,2,432,Low Spenders
872,13503.0,70,1,216.85,3,1,1,311,Low Spenders
873,13504.0,63,1,295.93,3,1,2,312,Low Spenders
874,13505.0,67,8,4282.88,3,5,5,355,Loyal Customers
875,13506.0,311,3,452.82,1,3,2,132,At Risk Customers
876,13507.0,2,4,2479.16,5,4,5,545,Champions
877,13508.0,243,1,110.97,1,1,1,111,Hibernating
878,13509.0,8,7,979.72,5,5,4,554,Champions
879,13510.0,0,5,1785.16,5,4,4,544,Champions
880,13512.0,260,1,251.21,1,1,2,112,At Risk Customers
881,13513.0,126,1,205.1,2,1,1,211,About To Sleep
882,13514.0,73,1,152.20000000000002,2,1,1,211,About To Sleep
883,13515.0,72,4,891.12,2,4,3,243,At Risk Customers
884,13516.0,20,3,1389.41,4,3,4,434,Promising
885,13517.0,59,5,2109.07,3,4,5,345,Loyal Customers
886,13518.0,85,1,659.4399999999999,2,1,3,213,About To Sleep
887,13519.0,49,2,110.80000000000001,3,2,1,321,Low Spenders
888,13520.0,58,8,3487.75,3,5,5,355,Loyal Customers
889,13521.0,0,3,1093.65,5,3,4,534,Promising
890,13522.0,29,1,125.80000000000001,4,1,1,411,Low Spenders
891,13523.0,32,6,3755.38,3,4,5,345,Loyal Customers
892,13524.0,40,5,680.1800000000001,3,4,3,343,Loyal Customers
893,13525.0,14,2,628.78,4,2,3,423,Promising
894,13527.0,33,8,2263.76,3,5,5,355,Loyal Customers
895,13529.0,78,2,307.76,2,2,2,222,About To Sleep
896,13531.0,204,2,483.8,1,2,3,123,At Risk Customers
897,13532.0,33,1,210.31,3,1,1,311,Low Spenders
898,13533.0,182,3,270.79,1,3,2,132,At Risk Customers
899,13534.0,1,40,5613.08,5,5,5,555,Champions
900,13536.0,0,7,3448.29,5,5,5,555,Champions
901,13538.0,42,7,1280.85,3,5,4,354,Loyal Customers
902,13539.0,85,4,605.84,2,4,3,243,At Risk Customers
903,13544.0,39,2,291.41,3,2,2,322,Low Spenders
904,13546.0,11,3,626.99,4,3,3,433,Promising
905,13548.0,95,2,682.41,2,2,3,223,About To Sleep
906,13549.0,25,8,916.12,4,5,4,454,Champions
907,13551.0,318,1,91.80000000000001,1,1,1,111,Hibernating
908,13552.0,65,16,3539.53,3,5,5,355,Loyal Customers
